transaction_id,account_id,employee_id,transaction_date,transaction_type,channel,amount,balance_after
TXN0000376,ACC000041,EMP018,2025-06-30 15:25:00,Pago de cuota,Sucursal,2402425.3,8191931.99
TXN0002062,ACC000221,,2025-01-23 11:23:00,Consignacion,App movil,2629162.84,3624667.56
TXN0000420,ACC000045,,2025-01-04 18:44:00,Compra con tarjeta,Banca web,433000.74,8342658.42
TXN0000099,ACC000011,,2025-07-24 14:53:00,Compra con tarjeta,Datafono,3406187.83,17588884.39
TXN0001608,ACC000170,,2026-01-28 09:27:00,Compra con tarjeta,Datafono,2174608.72,23728566.51
TXN0001128,ACC000126,,2026-01-26 20:47:00,Deposito,Cajero automatico,470235.77,7024696.27
TXN0001111,ACC000124,,2026-01-24 06:35:00,Pago de cuota,Banca web,191970.06,17389058.89
TXN0001613,ACC000170,,2026-04-01 08:32:00,Pago de cuota,Cajero automatico,1626498.12,20034678.86
TXN0001841,ACC000200,EMP025,2025-12-15 07:18:00,Transferencia recibida,Sucursal,843471.7,5231340.01
TXN0000174,ACC000019,,2026-01-14 13:02:00,Compra con tarjeta,Cajero automatico,1817419.45,9708446.82
TXN0001565,ACC000167,,2025-02-13 13:48:00,Transferencia enviada,Cajero automatico,3325381.42,12519591.03
TXN0002136,ACC000227,,2025-05-01 20:31:00,Retiro,Banca web,1024847.78,16777395.59
TXN0001898,ACC000204,,2025-11-18 17:45:00,Pago de cuota,Cajero automatico,717138.82,2726745.06
TXN0002135,ACC000227,,2026-01-13 10:04:00,Compra con tarjeta,Banca web,1270612.13,24288170.45
TXN0001739,ACC000190,EMP005,2025-08-07 15:49:00,Pago de cuota,Sucursal,3240445.75,14023260.31
TXN0000532,ACC000056,,2026-05-22 18:39:00,Pago de servicios,App movil,2684982.98,8018864.76
TXN0000388,ACC000042,,2026-05-26 13:45:00,Compra con tarjeta,Datafono,949684.06,846212.28
TXN0001571,ACC000167,,2025-09-24 18:07:00,Consignacion,App movil,1586257.7,15088162.76
TXN0002192,ACC000235,EMP011,2025-08-15 15:21:00,Deposito,Sucursal,63164.37,14287228.84
TXN0000739,ACC000086,,2025-01-31 17:08:00,Pago de servicios,Datafono,3059388.24,23584416.49
TXN0000535,ACC000056,,2025-02-27 13:15:00,Retiro,Cajero automatico,2271809.06,22760621.58
TXN0000141,ACC000016,,2025-06-08 07:09:00,Pago de servicios,App movil,2093112.36,12268868.02
TXN0002231,ACC000238,,2026-02-25 10:58:00,Compra con tarjeta,App movil,3293525.81,6671210.79
TXN0001249,ACC000135,,2025-11-04 07:59:00,Retiro,Cajero automatico,2673473.74,10530439.77
TXN0001175,ACC000129,,2026-05-12 21:50:00,Consignacion,Banca web,2096468.95,7392476.33
TXN0001623,ACC000171,,2025-05-21 09:01:00,Transferencia enviada,Cajero automatico,311457.57,16619377.33
TXN0000882,ACC000104,,2025-07-23 09:12:00,Pago de cuota,App movil,150494.51,10532183.68
TXN0001138,ACC000126,,2025-04-26 08:15:00,Compra con tarjeta,Cajero automatico,1147003.77,20730154.95
TXN0000005,ACC000001,,2026-06-02 10:40:00,Deposito,Banca web,271158.39,10880222.13
TXN0000966,ACC000110,,2025-04-18 15:24:00,Retiro,Cajero automatico,1999766.7,5584051.74
TXN0001388,ACC000154,,2025-09-27 20:07:00,Compra con tarjeta,App movil,2297557.16,8437992.24
TXN0001287,ACC000139,,2025-11-19 20:43:00,Transferencia enviada,Banca web,113180.34,15610385.77
TXN0000691,ACC000073,EMP013,2026-04-10 06:27:00,Pago de cuota,Sucursal,1519593.12,6858149.55
TXN0001193,ACC000131,,2026-04-28 18:18:00,Pago de cuota,Banca web,334787.76,14029296.51
TXN0002238,ACC000238,,2026-05-27 18:01:00,Pago de servicios,App movil,3430681.08,9251175.4
TXN0000390,ACC000042,,2025-03-23 10:46:00,Pago de servicios,Datafono,3442691.05,11628758.82
TXN0000803,ACC000094,,2025-05-18 12:31:00,Retiro,Cajero automatico,1764122.0,11272013.0
TXN0001219,ACC000134,,2025-12-30 15:53:00,Retiro,Datafono,1116232.02,22083307.37
TXN0001448,ACC000157,,2026-01-29 15:01:00,Retiro,Datafono,1976142.81,23893235.42
TXN0001083,ACC000122,EMP018,2025-10-24 15:42:00,Pago de servicios,Sucursal,1292014.53,9785818.62
TXN0002101,ACC000223,,2025-03-04 08:38:00,Deposito,Banca web,3368483.52,6380698.64
TXN0001750,ACC000192,,2026-06-09 18:13:00,Consignacion,Cajero automatico,673601.47,19338849.87
TXN0000683,ACC000073,EMP019,2025-03-25 08:34:00,Retiro,Sucursal,1563666.93,8831338.36
TXN0000946,ACC000109,EMP014,2026-03-10 11:17:00,Transferencia enviada,Sucursal,3422962.73,18580937.12
TXN0000418,ACC000045,,2026-02-04 14:09:00,Deposito,App movil,3167115.23,12889421.24
TXN0001500,ACC000159,,2026-01-01 12:47:00,Pago de servicios,Cajero automatico,3353268.48,21018556.05
TXN0000280,ACC000030,,2025-11-28 13:36:00,Pago de servicios,Datafono,756609.19,9006613.54
TXN0000219,ACC000024,EMP003,2025-05-04 20:20:00,Pago de cuota,Sucursal,2362619.68,14529395.39
TXN0000729,ACC000086,,2026-04-24 19:26:00,Compra con tarjeta,App movil,2817720.58,6832756.45
TXN0000290,ACC000031,,2026-06-01 08:14:00,Pago de cuota,Banca web,1021342.77,3708829.89
TXN0000057,ACC000006,,2025-04-14 15:55:00,Pago de cuota,Datafono,3081673.89,6610774.39
TXN0000112,ACC000011,,2025-12-13 09:27:00,Pago de cuota,Cajero automatico,1691934.57,3724874.76
TXN0002193,ACC000235,,2026-03-08 07:22:00,Pago de cuota,Cajero automatico,29608.91,12765814.27
TXN0000458,ACC000047,EMP008,2026-01-15 20:45:00,Compra con tarjeta,Sucursal,1353228.65,13277698.97
TXN0001252,ACC000135,,2025-11-13 10:51:00,Transferencia enviada,App movil,1610910.18,11520087.25
TXN0000304,ACC000031,,2025-01-20 15:55:00,Pago de cuota,Banca web,816778.48,12718422.9
TXN0000132,ACC000014,EMP018,2025-10-20 19:51:00,Transferencia enviada,Sucursal,98199.77,1336094.34
TXN0000782,ACC000092,,2025-03-13 12:03:00,Transferencia enviada,Cajero automatico,3284578.1,2303067.22
TXN0000624,ACC000067,,2025-08-03 07:01:00,Compra con tarjeta,App movil,3084362.31,16926427.18
TXN0000887,ACC000104,EMP025,2025-10-24 15:31:00,Transferencia enviada,Sucursal,874638.07,18233921.82
TXN0001768,ACC000194,,2025-01-06 14:36:00,Transferencia recibida,Cajero automatico,1729358.3,1493697.81
TXN0000570,ACC000059,,2025-08-18 06:01:00,Transferencia recibida,Datafono,2268402.35,22672051.06
TXN0000619,ACC000067,,2026-03-23 06:10:00,Consignacion,App movil,2544469.88,8602746.27
TXN0000088,ACC000010,EMP008,2026-05-04 18:00:00,Deposito,Sucursal,2560000.16,22301239.74
TXN0000021,ACC000005,,2026-05-30 16:24:00,Compra con tarjeta,App movil,637557.4,14931937.66
TXN0001553,ACC000165,,2025-07-19 15:15:00,Deposito,Banca web,1486239.73,7461443.56
TXN0000077,ACC000010,,2026-02-18 16:43:00,Consignacion,Cajero automatico,2527278.36,24936752.8
TXN0002110,ACC000224,,2026-06-11 10:56:00,Compra con tarjeta,Datafono,222613.82,12036209.04
TXN0001748,ACC000192,,2025-05-30 16:10:00,Transferencia recibida,Datafono,2855110.64,11972472.0
TXN0001200,ACC000131,,2025-06-04 07:20:00,Deposito,Datafono,2099568.02,6710940.95
TXN0000968,ACC000110,,2025-07-04 09:58:00,Transferencia recibida,Banca web,2691076.11,10043996.56
TXN0000690,ACC000073,EMP019,2025-08-22 14:12:00,Pago de servicios,Sucursal,2375293.27,17020202.04
TXN0000759,ACC000091,EMP004,2026-04-21 21:29:00,Transferencia recibida,Sucursal,1924015.61,17842402.67
TXN0000846,ACC000098,,2025-04-12 16:04:00,Deposito,Datafono,655265.57,9850975.66
TXN0001454,ACC000157,,2026-02-03 20:07:00,Transferencia recibida,Datafono,238467.9,9148680.83
TXN0001715,ACC000188,,2026-05-18 09:17:00,Retiro,Datafono,1027085.24,20796737.38
TXN0001863,ACC000201,,2026-03-17 11:27:00,Consignacion,Datafono,389620.15,10617594.25
TXN0000395,ACC000044,,2025-02-22 15:51:00,Consignacion,Datafono,105270.33,2071929.07
TXN0000713,ACC000079,EMP017,2025-07-08 06:23:00,Retiro,Sucursal,1259024.46,3568625.31
TXN0001063,ACC000120,,2025-02-11 12:18:00,Consignacion,Datafono,440790.82,7652479.3
TXN0002226,ACC000238,,2025-03-03 15:37:00,Pago de servicios,App movil,2728022.2,7519572.34
TXN0000670,ACC000070,,2025-05-04 07:12:00,Transferencia recibida,Cajero automatico,2634946.75,12329556.23
TXN0001499,ACC000159,EMP003,2025-03-08 08:01:00,Retiro,Sucursal,1166965.14,7839214.09
TXN0000089,ACC000010,EMP008,2025-07-15 06:43:00,Compra con tarjeta,Sucursal,799667.33,7809185.59
TXN0001909,ACC000204,EMP008,2025-08-26 13:56:00,Compra con tarjeta,Sucursal,1906856.02,10216544.93
TXN0000236,ACC000026,,2026-04-30 07:01:00,Retiro,Banca web,1838699.94,2607170.82
TXN0000355,ACC000039,,2025-11-06 11:07:00,Transferencia recibida,App movil,2749454.5,22834712.62
TXN0001416,ACC000155,,2026-02-27 06:46:00,Pago de servicios,Banca web,2974510.99,8971137.43
TXN0000126,ACC000014,,2025-07-01 11:46:00,Compra con tarjeta,Cajero automatico,371403.32,12607711.88
TXN0000265,ACC000030,,2025-11-28 20:17:00,Transferencia enviada,Datafono,3201514.27,1731225.82
TXN0000913,ACC000106,,2025-04-19 18:41:00,Transferencia recibida,App movil,3046390.0,20423007.27
TXN0002036,ACC000218,,2026-03-18 10:01:00,Consignacion,Cajero automatico,1640766.98,20497145.05
TXN0001604,ACC000170,,2025-03-15 08:16:00,Pago de cuota,Banca web,3329034.17,23622416.5
TXN0000213,ACC000023,,2025-07-14 21:47:00,Transferencia recibida,Cajero automatico,829666.19,21819835.04
TXN0000323,ACC000035,EMP001,2025-02-10 18:33:00,Pago de cuota,Sucursal,1026215.97,22111095.43
TXN0000511,ACC000053,,2026-05-28 13:32:00,Deposito,Datafono,248496.27,13225680.12
TXN0002007,ACC000217,,2025-03-29 19:27:00,Transferencia recibida,Datafono,88107.57,3258390.27
TXN0001541,ACC000163,,2026-06-16 21:51:00,Deposito,Cajero automatico,1463045.49,23921849.31
TXN0001194,ACC000131,,2026-05-10 15:58:00,Pago de cuota,Datafono,1778011.33,440141.18
TXN0001070,ACC000122,,2026-03-24 09:08:00,Compra con tarjeta,Datafono,1552235.65,12600341.19
TXN0001316,ACC000142,,2026-05-29 16:33:00,Consignacion,App movil,1329145.81,16212928.82
TXN0001092,ACC000123,,2026-05-03 16:48:00,Transferencia recibida,Cajero automatico,3434836.1,2644740.91
TXN0001888,ACC000203,EMP017,2025-07-17 16:52:00,Pago de cuota,Sucursal,3309248.88,13200031.3
TXN0001179,ACC000129,,2025-08-29 06:18:00,Pago de cuota,App movil,1781131.04,1529473.5
TXN0000448,ACC000046,,2025-10-04 12:21:00,Deposito,Cajero automatico,122010.14,7022297.83
TXN0001482,ACC000158,,2025-11-26 17:02:00,Transferencia recibida,Cajero automatico,3156303.45,157481.18
TXN0000977,ACC000111,,2025-07-23 08:46:00,Compra con tarjeta,Datafono,2161628.19,16604932.86
TXN0001481,ACC000158,,2025-03-08 19:33:00,Transferencia enviada,Datafono,70941.72,18104743.27
TXN0001240,ACC000135,,2026-03-27 14:05:00,Compra con tarjeta,Banca web,1249484.33,8727991.33
TXN0000263,ACC000030,,2025-01-22 18:22:00,Deposito,Cajero automatico,884929.88,12137700.31
TXN0001731,ACC000189,,2025-12-07 14:33:00,Transferencia recibida,Banca web,3114656.43,10879092.16
TXN0001026,ACC000116,,2026-02-07 15:44:00,Retiro,Banca web,1731744.82,21078460.33
TXN0000673,ACC000072,,2025-04-14 13:48:00,Transferencia enviada,Datafono,2283912.68,7622274.92
TXN0001864,ACC000201,,2025-05-27 12:33:00,Deposito,App movil,1023498.87,2904555.92
TXN0000098,ACC000011,EMP004,2025-10-04 10:26:00,Retiro,Sucursal,996646.62,12448499.19
TXN0000460,ACC000047,EMP025,2025-03-24 16:47:00,Retiro,Sucursal,3109042.89,9580045.33
TXN0000300,ACC000031,,2025-08-05 12:34:00,Consignacion,Datafono,2628739.47,15579819.4
TXN0000351,ACC000037,,2025-01-20 12:36:00,Compra con tarjeta,App movil,2800378.31,1664663.9
TXN0001938,ACC000210,,2025-04-19 18:23:00,Consignacion,App movil,99550.85,12978185.39
TXN0001433,ACC000156,,2025-05-12 09:58:00,Compra con tarjeta,Datafono,2482155.17,2629142.46
TXN0001574,ACC000167,,2025-08-08 15:23:00,Transferencia recibida,Banca web,199742.77,14175496.37
TXN0001385,ACC000154,EMP005,2025-02-05 18:40:00,Deposito,Sucursal,3428561.86,3582432.11
TXN0001077,ACC000122,,2026-06-13 10:35:00,Transferencia enviada,Banca web,486045.6,7529296.3
TXN0000036,ACC000006,EMP019,2025-03-11 17:16:00,Pago de cuota,Sucursal,14471.24,10961121.33
TXN0002126,ACC000226,EMP011,2025-11-03 08:45:00,Deposito,Sucursal,3453867.65,20195993.8
TXN0000840,ACC000096,,2025-02-23 09:32:00,Transferencia enviada,App movil,2080939.44,15678043.94
TXN0000553,ACC000057,,2025-03-27 16:38:00,Pago de cuota,App movil,3036429.51,22420363.37
TXN0001178,ACC000129,,2026-02-12 10:49:00,Consignacion,Banca web,2942021.69,15030459.2
TXN0000464,ACC000047,,2025-03-06 17:22:00,Retiro,Banca web,1706931.9,11759394.61
TXN0000584,ACC000062,,2025-10-15 17:59:00,Pago de servicios,Banca web,997410.02,15327159.95
TXN0001810,ACC000196,,2025-08-24 09:35:00,Transferencia enviada,Banca web,1387178.61,1330264.14
TXN0001704,ACC000186,,2025-09-12 20:57:00,Compra con tarjeta,Cajero automatico,3241920.2,10321999.18
TXN0001894,ACC000204,,2025-05-21 17:01:00,Consignacion,Datafono,2797347.83,18127454.3
TXN0002048,ACC000221,EMP015,2025-05-01 14:57:00,Compra con tarjeta,Sucursal,1488094.55,10684469.85
TXN0001446,ACC000157,EMP010,2025-03-25 16:28:00,Deposito,Sucursal,81198.66,24550432.97
TXN0001915,ACC000209,,2026-01-10 06:49:00,Consignacion,App movil,1891370.09,23427098.47
TXN0001950,ACC000210,,2025-05-21 16:35:00,Compra con tarjeta,Banca web,1462130.04,21602220.16
TXN0001543,ACC000163,,2025-05-13 15:21:00,Transferencia enviada,App movil,2826863.75,9245492.83
TXN0001641,ACC000174,,2025-07-16 16:33:00,Pago de cuota,Banca web,982042.25,16745418.74
TXN0001207,ACC000132,,2025-09-15 21:29:00,Transferencia enviada,Cajero automatico,3277346.72,4114312.89
TXN0001236,ACC000134,EMP018,2025-01-21 11:50:00,Consignacion,Sucursal,2236430.21,2041060.58
TXN0001875,ACC000203,,2025-01-24 21:09:00,Consignacion,Banca web,2244435.75,19097152.49
TXN0001669,ACC000180,,2025-05-26 19:17:00,Pago de servicios,Cajero automatico,809519.45,4174053.63
TXN0000249,ACC000027,,2025-10-06 21:12:00,Deposito,App movil,77689.94,24243208.28
TXN0001254,ACC000135,,2025-07-28 19:05:00,Compra con tarjeta,Cajero automatico,547941.4,133570.12
TXN0000626,ACC000067,,2025-08-18 21:16:00,Deposito,App movil,2749251.46,19254671.38
TXN0000150,ACC000017,,2026-03-22 08:47:00,Compra con tarjeta,Cajero automatico,92897.78,956779.01
TXN0000528,ACC000056,,2025-05-02 18:28:00,Consignacion,App movil,2986531.27,11496809.41
TXN0001453,ACC000157,,2026-05-25 12:38:00,Compra con tarjeta,Cajero automatico,3490723.25,23446078.38
TXN0001780,ACC000195,,2025-05-25 15:17:00,Deposito,Cajero automatico,1497271.48,11836116.82
TXN0000454,ACC000047,EMP025,2026-02-08 21:51:00,Retiro,Sucursal,1738544.8,13966589.29
TXN0001527,ACC000163,,2025-08-22 11:25:00,Pago de cuota,Datafono,1045551.04,12671294.79
TXN0001949,ACC000210,,2025-05-13 13:54:00,Compra con tarjeta,Datafono,1848472.99,10060818.24
TXN0001978,ACC000213,,2026-04-03 20:00:00,Consignacion,Cajero automatico,2002940.8,1756363.08
TXN0001968,ACC000213,,2025-02-03 16:09:00,Consignacion,Datafono,324916.87,9566495.45
TXN0000677,ACC000073,,2026-01-25 17:53:00,Pago de servicios,Cajero automatico,2052205.49,1146663.41
TXN0000612,ACC000064,,2025-09-05 19:53:00,Pago de servicios,Datafono,676291.44,19245331.45
TXN0000508,ACC000052,EMP025,2025-02-03 07:30:00,Pago de servicios,Sucursal,161052.42,16692984.72
TXN0001795,ACC000196,,2025-01-12 19:07:00,Consignacion,App movil,2254137.1,22328637.39
TXN0001347,ACC000144,,2026-03-25 13:20:00,Pago de servicios,Datafono,1917582.17,13921294.06
TXN0000848,ACC000098,,2025-08-01 09:11:00,Deposito,Datafono,2436303.45,13872497.0
TXN0000577,ACC000061,,2026-04-15 08:00:00,Compra con tarjeta,Banca web,474885.23,24360235.43
TXN0001689,ACC000184,,2026-05-06 08:22:00,Transferencia enviada,App movil,685242.76,286294.06
TXN0000806,ACC000094,,2025-03-29 18:07:00,Deposito,App movil,234275.91,14645303.54
TXN0001253,ACC000135,,2025-06-01 12:56:00,Retiro,Cajero automatico,1061475.34,4622995.49
TXN0000687,ACC000073,,2026-05-21 17:02:00,Transferencia recibida,App movil,1730004.19,188313.65
TXN0001564,ACC000167,EMP011,2025-09-25 13:15:00,Transferencia recibida,Sucursal,193166.02,11972543.87
TXN0001168,ACC000128,,2025-12-10 14:29:00,Retiro,Datafono,2355564.35,17673176.94
TXN0001147,ACC000127,,2025-03-20 17:41:00,Consignacion,Banca web,2122212.86,19659740.5
TXN0001272,ACC000137,EMP004,2026-04-03 16:19:00,Deposito,Sucursal,1256783.24,13286400.69
TXN0001075,ACC000122,EMP018,2025-03-28 07:17:00,Pago de servicios,Sucursal,2084245.5,14140430.57
TXN0000594,ACC000063,EMP001,2025-02-19 15:20:00,Pago de cuota,Sucursal,1919575.21,2322849.76
TXN0001258,ACC000135,,2025-03-15 17:31:00,Transferencia enviada,Datafono,103867.98,19198419.72
TXN0000644,ACC000068,EMP019,2026-06-04 17:07:00,Consignacion,Sucursal,3295287.18,7456048.21
TXN0000161,ACC000019,EMP018,2026-04-18 08:18:00,Consignacion,Sucursal,352726.38,23788982.26
TXN0000481,ACC000048,,2025-04-30 15:01:00,Transferencia recibida,Banca web,2165151.75,11154857.55
TXN0000614,ACC000064,EMP016,2026-04-01 21:30:00,Transferencia recibida,Sucursal,2052439.68,7377836.86
TXN0001628,ACC000173,,2025-08-07 12:42:00,Transferencia recibida,Banca web,1679181.27,2485184.88
TXN0000423,ACC000045,,2025-07-15 15:44:00,Compra con tarjeta,Banca web,3138647.84,12167723.52
TXN0001382,ACC000154,EMP004,2025-05-27 13:42:00,Pago de servicios,Sucursal,2513265.56,22174078.91
TXN0000847,ACC000098,,2026-05-16 08:33:00,Retiro,Datafono,1891046.43,18840170.31
TXN0001770,ACC000194,,2026-02-26 15:17:00,Retiro,Cajero automatico,2161183.12,17675540.01
TXN0000330,ACC000036,,2025-06-03 11:55:00,Deposito,Cajero automatico,634245.01,10495346.46
TXN0001084,ACC000123,,2025-04-20 20:26:00,Pago de servicios,Banca web,527101.19,11432486.18
TXN0001958,ACC000212,EMP012,2026-03-12 11:43:00,Pago de cuota,Sucursal,1068385.88,9651782.89
TXN0001622,ACC000171,,2025-03-31 14:56:00,Transferencia recibida,App movil,1666443.05,22666339.84
TXN0002042,ACC000218,,2025-12-31 13:36:00,Compra con tarjeta,Banca web,3404091.85,10947319.48
TXN0000754,ACC000088,EMP009,2025-07-07 09:25:00,Transferencia enviada,Sucursal,3100540.95,6851669.16
TXN0000368,ACC000040,,2026-04-22 21:14:00,Pago de servicios,Cajero automatico,511588.68,22822411.65
TXN0000017,ACC000005,,2025-07-11 14:17:00,Deposito,Banca web,3093149.06,15356523.38
TXN0001473,ACC000158,,2025-05-03 18:52:00,Consignacion,Cajero automatico,3326229.67,5027696.39
TXN0000955,ACC000110,,2025-06-03 06:37:00,Deposito,Banca web,1674566.09,7260083.33
TXN0001216,ACC000134,,2025-05-31 10:10:00,Compra con tarjeta,Banca web,3062403.17,1953907.83
TXN0002206,ACC000237,,2025-12-14 13:30:00,Transferencia recibida,Datafono,2681901.7,1688546.79
TXN0001423,ACC000156,,2025-11-27 06:07:00,Pago de servicios,Cajero automatico,2040645.46,18921696.74
TXN0000102,ACC000011,,2026-05-21 10:05:00,Retiro,Datafono,271918.27,22620436.81
TXN0000422,ACC000045,,2026-04-16 15:41:00,Deposito,Cajero automatico,626397.88,24188148.89
TXN0001811,ACC000197,EMP008,2025-08-26 10:15:00,Retiro,Sucursal,852816.62,8484407.83
TXN0002117,ACC000224,EMP020,2025-06-29 06:01:00,Pago de cuota,Sucursal,1619968.87,2874212.12
TXN0002057,ACC000221,,2025-06-04 20:38:00,Deposito,Datafono,247843.01,15584744.15
TXN0001426,ACC000156,,2025-10-28 08:20:00,Deposito,Cajero automatico,1554450.83,6155130.79
TXN0001166,ACC000128,,2025-04-23 09:28:00,Retiro,Banca web,1731461.87,21613923.76
TXN0000282,ACC000030,,2025-11-06 06:19:00,Compra con tarjeta,Cajero automatico,759731.62,552317.27
TXN0000734,ACC000086,,2025-09-25 06:49:00,Compra con tarjeta,App movil,993639.99,19580375.07
TXN0001332,ACC000143,,2026-03-30 16:40:00,Transferencia recibida,Datafono,2880726.31,19472006.92
TXN0001159,ACC000128,,2026-06-15 19:18:00,Transferencia enviada,App movil,1350396.43,23838306.56
TXN0001301,ACC000139,,2026-04-18 20:15:00,Transferencia recibida,Datafono,1558349.65,19920871.39
TXN0000226,ACC000024,,2025-11-04 14:35:00,Retiro,Datafono,176505.47,17266673.97
TXN0000162,ACC000019,,2026-01-01 10:42:00,Retiro,Cajero automatico,359157.25,22503963.59
TXN0000904,ACC000106,,2025-03-04 12:47:00,Retiro,Banca web,1737640.39,4146300.32
TXN0000952,ACC000110,,2025-03-29 07:36:00,Compra con tarjeta,Banca web,169425.34,2339341.27
TXN0000382,ACC000041,,2025-10-16 06:15:00,Pago de cuota,Banca web,2460754.37,15634105.44
TXN0001263,ACC000137,EMP010,2025-04-19 20:51:00,Retiro,Sucursal,2404369.01,16400156.41
TXN0001806,ACC000196,,2026-03-22 13:44:00,Compra con tarjeta,Cajero automatico,938828.95,22160841.14
TXN0001158,ACC000128,EMP018,2025-06-30 14:49:00,Compra con tarjeta,Sucursal,1047746.38,1216715.8
TXN0001685,ACC000184,,2026-05-14 18:29:00,Transferencia recibida,Banca web,1306769.25,11587849.64
TXN0001853,ACC000201,,2025-10-21 09:34:00,Pago de cuota,App movil,798195.86,13251914.16
TXN0001514,ACC000159,,2025-07-24 21:24:00,Pago de servicios,Banca web,135581.22,17424433.73
TXN0001206,ACC000132,,2025-06-19 10:18:00,Compra con tarjeta,Datafono,2400733.33,12989300.81
TXN0000078,ACC000010,,2025-09-23 19:25:00,Transferencia recibida,Banca web,2581195.01,8585744.57
TXN0000408,ACC000044,,2025-04-17 20:22:00,Pago de servicios,Cajero automatico,2541124.79,4835057.49
TXN0000964,ACC000110,EMP023,2026-06-09 16:23:00,Pago de servicios,Sucursal,1775739.08,21936441.48
TXN0000452,ACC000047,,2026-03-15 13:15:00,Transferencia recibida,App movil,1525528.03,22296647.48
TXN0001432,ACC000156,,2026-01-01 08:44:00,Transferencia recibida,Cajero automatico,1132602.31,19890971.39
TXN0002178,ACC000235,,2025-03-09 07:00:00,Transferencia recibida,Banca web,1014581.24,24246169.77
